Model,GDT_TS,GDT_HA,Z_GDT_TS,Z_GDT_HA,LLG_Original_deltaLLG,LLG_B_from_rms_deltaLLG,LLG_const_B_deltaLLG,Z_LLG_Original_deltaLLG,Z_LLG_B_from_rms_deltaLLG,Z_LLG_const_B_deltaLLG
R1085-D1TS360_3,61.41,41.09,0.0,0.0,10.236089463016413,17.148051901490703,9.313998796336648,0.09780021152071335,0.25833972657389453,0.08860198149028495
R1085-D1TS360_4,63.91,42.03,0.20726681268502545,0.0,15.761437718121613,8.526772316330039,14.875884605906151,0.2911690349339224,-0.030198921403952986,0.28379503827770985
R1085-D1TS360_5,61.72,40.62,0.0,0.0,1.109103349304803,26.909389011011967,3.50912440766092,-0.22161396558322544,0.5850340396646313,-0.11511870156349945
R1085-D1TS389_1,44.22,30.94,0.0,0.0,0.0,0.0,0.0,-0.26042889629832766,-0.3155745818805711,-0.23827058623545627
R1085-D1TS389_2,46.56,32.19,0.0,0.0,0.0,0.0,0.654683692104129,-0.26042889629832766,-0.3155745818805711,-0.21529461810773715
R1085-D1TS389_3,45.78,31.88,0.0,0.0,0.0,0.0,1.3078743298100335,-0.26042889629832766,-0.3155745818805711,-0.19237104836824775
R1085-D1TS389_4,44.69,31.09,0.0,0.0,1.2190049311229245,0.0,0.0,-0.21776777551768792,-0.3155745818805711,-0.23827058623545627
R1085-D1TS389_5,44.22,29.84,0.0,0.0,0.0,0.0,0.4884088834804743,-0.26042889629832766,-0.3155745818805711,-0.22112999288406815
R1085-D1TS394_1,62.5,42.66,0.03617731661132851,0.015743422742978987,14.499262458890257,1.739263360639029,13.91805980112963,0.2469970961618599,-0.2573645802678185,0.2501804050557418
R1085-D1TS394_2,58.59,37.81,0.0,0.0,6.298384283143548,6.096566282317667,4.2439642237148405,-0.04000638137170467,-0.11153352567412282,-0.08932967337131946
R1085-D1TS394_3,68.59,48.91,0.7751383315679364,0.8183900487971685,29.51054020152327,51.09700977071344,28.194148433918485,0.7723419216830111,1.394549996416325,0.7511963328563076
R1085-D1TS394_4,57.03,35.0,0.0,0.0,3.192941704333748,22.421577184318664,1.300971634984137,-0.14868654955601754,0.43483508786611497,-0.1926132967978756
R1085-D1TS394_5,64.69,45.31,0.3019120658321773,0.3560655921899561,12.019916345232616,33.71003681209129,10.791594695452488,0.16022822319731542,0.8126394319400961,0.14045785737841437
R1085-D1TS403_1,90.62,73.13,3.4482600326342854,3.9288062540823634,206.12752868782076,220.34842125138994,204.93637868276704,6.953349467555682,7.059088880068205,6.953922776168504
R1085-D1TS403_2,89.53,71.1,3.3159993583645475,3.6681066299399623,201.49730172214726,208.16819831355258,200.3405544954947,6.791306914009643,6.651438829534916,6.792633421750653
R1085-D1TS403_3,73.91,54.69,1.4206674940587651,1.560677648572083,36.718161952425305,51.16027189424079,33.61714908727282,1.0245847257979608,1.3966672653681647,0.9415152481902359
R1085-D1TS403_4,66.56,46.25,0.5288179932490672,0.4767836447485059,28.504006076238454,35.03841339652297,27.032995819994483,0.7371165728822842,0.8570977956773168,0.710445958636367
R1085-D1TS403_5,71.41,52.03,1.1173173237153302,1.2190712445234204,75.11253827636932,83.89787954344087,73.32052558981366,2.368260279385971,2.492335832408772,2.334895783076264
R1085-D1TS423_1,60.62,40.16,0.0,0.0,8.810516000978112,13.913597634589166,7.73825679651037,0.047909878764087345,0.15008838732672206,0.03330169159126818
R1085-D1TS434_1,64.69,45.16,0.3019120658321773,0.3368020731646548,9.125801751293636,12.611887002905291,8.287738473751062,0.05894383205764368,0.106522484839237,0.05258562008270795
R1085-D1TS470_1,60.31,40.16,0.0,0.0,27.062352122227765,0.3972572000305945,26.555202770163135,0.6866634763560201,-0.3022791012893153,0.6936779254365654
R1085-D1TS473_1,84.22,67.5,2.671683596555092,3.20578217333275,146.9721668791371,156.10755786321846,145.9120388526788,4.883108428729062,4.909063273793058,4.882477638536951
R1085-D1TS473_2,80.47,63.28,2.2166583410399388,2.6638351714209616,99.23116440902044,111.89334738594641,98.28450604608935,3.2123320269549445,3.4292935497628974,3.211000726917092
R1085-D1TS473_3,81.25,62.66,2.3113035941870907,2.5842126261163854,90.24441233429218,98.03276340318138,89.49510886370967,2.8978255750963124,2.9654048516798155,2.902538927792119
R1085-D1TS473_4,83.44,64.84,2.57703834340794,2.8641757692840875,137.4722443795526,150.39703346464682,136.3581200580736,4.550642717710028,4.71794234180931,4.54718513565794
R1085-D1TS473_5,62.5,42.5,0.03617731661132851,0.0,6.933095333724793,0.0,19.984073463943616,-0.017793604295643164,-0.3155745818805711,0.46306570869173863
R1090TS003_1,45.5,29.89,0.0,0.0,0.0,0.0,0.0,-0.1382835156894154,-0.15521635323435498,-0.13301442407759484
R1090TS003_2,47.35,29.36,0.0,0.0,3.980810063573438,5.608871755543544,3.6006458441690032,-0.04576039797183018,-0.06517763261468548,-0.045899252889296534
R1090TS013_1,78.17,60.45,2.324086385886308,2.469232896697857,87.26101970271586,138.18486894293574,85.24937868030898,1.889861879135941,2.0630530868400347,1.929536167910759
R1090TS013_2,78.57,60.98,2.3955325510083583,2.5507612691903723,72.49116428993757,108.1774981778367,71.34651641211818,1.546576706217771,1.5813474264852168,1.5931658946548795
R1090TS013_3,76.45,59.79,2.016867875861485,2.3677069988769883,73.52709467139606,91.84491145589394,72.4867029598346,1.5706540942619691,1.3191618610192046,1.620751930768863
R1090TS013_4,74.87,57.54,1.7346555236293804,2.0215959835785715,39.41027117400765,72.2603350819668,38.25957902438599,0.7777011961864008,1.0047723942171203,0.7926500040691384
R1090TS013_5,72.49,53.57,1.3095508411531698,1.4109023254742548,24.45974692796764,44.303041325147674,23.645543354766367,0.43021686695059247,0.5559764381740269,0.4390733752616941
R1090TS018_1,66.53,45.5,0.2450029808345979,0.16951748393726832,3.7366772139891644,7.19929613368778,3.289778162891846,-0.051434602975356236,-0.03964669118980647,-0.05342048448035268
R1090TS018_2,64.55,43.91,0.0,0.0,1.3457743905116466,5.30669938356415,1.1127967927669946,-0.10700464521679419,-0.0700283788904842,-0.10609106440958525
R1090TS018_3,65.74,44.84,0.10389680471854426,0.06799158611640004,4.450243858473836,7.135241122607579,3.8481655724673605,-0.03484968443047786,-0.04067496059911144,-0.039910681828326515
R1090TS018_4,63.89,42.06,0.0,0.0,7.07456389471437,11.577387782767364,6.443661626653148,0.026145506941134038,0.030634425587231322,0.02288557552786762
R1090TS018_5,66.53,45.1,0.2450029808345979,0.10798663677310562,7.531990345351655,10.972321555222617,6.894086171566551,0.03677714237803285,0.020921351123645317,0.03378329028120472
R1090TS070_1,67.72,46.96,0.4575553220727018,0.3941050760864631,6.893373559246097,9.26703114799285,6.681769848847717,0.021934229721147558,-0.006453524474144861,0.028646441615659296
R1090TS070_2,67.72,47.49,0.4575553220727018,0.4756334485789791,1.757498135436176,3.666557279252184,2.8352908637454224,-0.0974352450418505,-0.09635743456210759,-0.06441649480226916
R1090TS070_3,67.33,46.43,0.3878953110787011,0.312576703593947,7.531578480104795,11.418553566091312,6.950290457843176,0.03676756968902973,0.02808467400020236,0.03514311466616428
R1090TS070_4,68.12,48.55,0.5290014871947547,0.63869019356401,10.298043310004427,13.603300599399986,9.667992933296,0.10106653071220267,0.06315622427451749,0.10089607306148665
R1090TS070_5,68.65,48.54,0.6236676559814737,0.6371519223849063,9.818671605173872,16.616904435385106,9.207391271636107,0.08992483744671116,0.11153333925819452,0.08975212990748371
R1090TS071_1,67.86,47.76,0.4825614798654201,0.5171667704147884,6.2630270191718544,11.653232150147694,5.667786416786065,0.007283536470586304,0.03185194848715924,0.0041138038364678855
R1090TS071_2,62.83,42.46,0.0,0.0,0.5834313577458641,2.925608389447473,0.5944352521429668,-0.12472323842655239,-0.10825182134615977,-0.11863246845297962
R1090TS071_3,66.8,46.16,0.29322914229198216,0.2710433817581366,2.111950159108085,7.852078369971891,2.0859989170923203,-0.08919697047268067,-0.029167635871742363,-0.08254510256534758
R1090TS071_4,66.14,45.37,0.17534296984059716,0.14951995860891498,9.643129656035597,13.127935089942653,9.780099765054866,0.08584484162547991,0.055525223930116156,0.10360842141862013
R1090TS071_5,67.99,48.02,0.5057814835300861,0.5571618210714951,6.855885289950233,11.259583390936776,6.315618795003639,0.02106291672261275,0.025532739883781803,0.01978766651894764
R1090TS075_1,65.74,44.84,0.10389680471854426,0.06799158611640004,8.256377861844804,9.958936469582579,7.766543738510473,0.05361356270236274,0.004653570260960743,0.05489180624978565
R1090TS075_2,65.61,44.84,0.08067680105387821,0.06799158611640004,8.248810511532351,9.842881001667148,7.780133939663893,0.053437680197900635,0.0027905421320514553,0.05522061190054991
R1090TS075_3,65.61,44.84,0.08067680105387821,0.06799158611640004,8.12174110270163,9.710386286162713,7.700821003250121,0.05048429692068016,0.0006636162202411588,0.05330168948158401
R1090TS075_4,65.48,44.44,0.05745679738921216,0.0064607389522362575,7.755470936436463,9.312724810661631,7.3941647429157005,0.04197134172598518,-0.005720008161696175,0.045882350348784094
R1090TS075_5,65.34,44.31,0.0324506395964939,0.0,7.590912367230626,9.166199444840924,7.193933526391584,0.0381466247395129,-0.008072166858101786,0.04103789258768892
R1090TS080_1,59.92,37.97,0.0,0.0,0.0,0.2423337585028209,0.0,-0.1382835156894154,-0.1513261909112488,-0.13301442407759484
R1090TS080_2,59.79,38.49,0.0,0.0,2.0277039098206995,3.5693323070231733,1.599870398410669,-0.09115504571756808,-0.0979181784145822,-0.09430665062013543
R1090TS080_3,60.45,38.76,0.0,0.0,1.9986822921116207,3.5403106893140945,1.5708487807015903,-0.09182957439609575,-0.09838405986859404,-0.09500880887293389
R1090TS080_4,56.88,35.19,0.0,0.0,0.0,0.879389900077979,0.0,-0.1382835156894154,-0.14109958519617985,-0.13301442407759484
R1090TS081_1,61.38,40.61,0.0,0.0,5.435690275836093,8.975717286470637,5.283213962574472,-0.011945659013064562,-0.011129960045044044,-0.005190664481959285
R1090TS081_2,62.7,41.8,0.0,0.0,3.2275863497113413,3.28858423999601,2.566989379250252,-0.06326703738249842,-0.10242500222394942,-0.07090786628489427
R1090TS081_3,62.17,40.87,0.0,0.0,0.0,2.7179998825017853,2.280279086210749,-0.1382835156894154,-0.11158454228717155,-0.07784462633865843
R1090TS081_4,61.91,41.0,0.0,0.0,2.447538173028729,3.815113433815454,2.0292959943282334,-0.08139713857396454,-0.09397267579420837,-0.08391699112013831
R1090TS081_5,62.57,41.53,0.0,0.0,6.328467778652989,0.0,5.84782121161984,0.00880452918219687,-0.15521635323435498,0.008469622945196176
R1090TS100_1,69.84,49.47,0.8362199972195776,0.780211142041585,17.341183003728215,18.882811400930688,16.913349492318183,0.2647651831414613,0.14790774272343307,0.276192534939744
R1090TS100_2,68.39,47.75,0.577227648652139,0.5156284992356847,9.741033937129679,11.282662334332151,9.313200425719648,0.0881203607233672,0.025903224114325964,0.0923121102471786
R1090TS100_3,68.39,47.75,0.577227648652139,0.5156284992356847,10.041161572403063,11.582789969605535,9.613328060993032,0.09509601243375619,0.03072114641321146,0.09957349374800835
R1090TS100_4,69.84,49.6,0.8362199972195776,0.8002086673699383,17.644848246599135,19.18647664380161,17.217014735189103,0.2718230569320195,0.15278245392319187,0.2835395084443658
R1090TS100_5,69.84,49.6,0.8362199972195776,0.8002086673699383,17.742536762444356,19.28416515964683,17.314703251034324,0.2740935611527333,0.15435063900020754,0.285903015478741
R1090TS131_1,40.48,27.91,0.0,0.0,0.0,0.0,0.0,-0.1382835156894154,-0.15521635323435498,-0.13301442407759484
R1090TS131_2,47.88,28.04,0.0,0.0,0.0,0.0,0.0,-0.1382835156894154,-0.15521635323435498,-0.13301442407759484
R1090TS131_3,49.47,31.48,0.0,0.0,0.0,1.926856365808372,0.0,-0.1382835156894154,-0.12428469896292674,-0.13301442407759484
R1090TS131_4,57.27,37.56,0.0,0.0,7.790119551273818,6.699867092746458,7.559757252772352,0.0427766546693689,-0.047663981269976514,0.04988874821960592
R1090TS131_5,41.53,27.25,0.0,0.0,3.817565270181799,0.7025270811250364,3.6701591876837067,-0.049554579807825454,-0.14393874833589193,-0.04421742493891338
R1090TS149_1,66.93,46.3,0.31644914595665075,0.2925791782655937,8.18579992380793,15.014604158874604,17.92433091504713,0.05197317022822691,0.08581175509058372,0.30065254114997647
R1090TS149_2,66.53,46.69,0.2450029808345979,0.3525717542506526,14.76864010742312,14.099475481151341,14.073215266434234,0.2049734107566438,0.07112127562595072,0.20747742381980339
R1090TS149_3,66.53,46.3,0.2450029808345979,0.2925791782655937,9.182872428488476,5.221747250700457,12.236556576153044,0.07514741246793677,-0.07139210794158957,0.1630407190887808
R1090TS149_4,65.87,45.24,0.12711680838321285,0.12952243328056273,10.454654995674641,12.147239630205615,8.038544385442174,0.10470654397528392,0.039782206731520116,0.06147267644538017
R1090TS149_5,66.8,46.43,0.29322914229198216,0.312576703593947,6.241617826208962,12.006184119218695,6.798035493519956,0.006785937929306987,0.03751785512942412,0.031459409615648075
R1090TS192_1,63.76,42.2,0.0,0.0,12.945108111197179,0.0,12.248514144636966,0.16259036236846153,-0.15521635323435498,0.16333002430527677
R1090TS192_2,64.68,43.26,0.0,0.0,8.903206136283842,4.634660992499007,8.25336268318929,0.06864732910247665,-0.08081655155266032,0.06667005869082503
R1090TS192_3,61.51,39.55,0.0,0.0,5.843201183469059,0.0,5.731090888696732,-0.0024741747985478854,-0.15521635323435498,0.005645412371757025
R1090TS192_4,62.96,41.4,0.0,0.0,5.740864633348533,3.0106673159466597,5.149895005945973,-0.004852709951544725,-0.10688637794629956,-0.008416225737350503
R1090TS192_5,64.55,43.52,0.0,0.0,6.644323779243418,0.0,5.90937730946748,0.016145744024836352,-0.15521635323435498,0.009958930762116023
R1090TS193_1,67.46,47.09,0.4111153147433672,0.4141026014148164,6.766623700225605,9.52200933570613,6.373844566052094,0.018988273511342073,-0.0023603822508563308,0.021196399349662214
R1090TS193_2,69.18,49.34,0.7183338247681926,0.7602136167132327,11.31876553796857,10.890186739816734,10.920828940557067,0.12479044653503052,0.019602848219711158,0.13120758604190327
R1090TS193_3,64.15,43.26,0.0,0.0,7.381299655432226,11.62813726549258,6.759996684849421,0.033274746579263215,0.03144910253044584,0.030539086575685954
R1090TS193_4,55.82,34.66,0.0,0.0,0.0,0.0,0.0,-0.1382835156894154,-0.15521635323435498,-0.13301442407759484
R1090TS193_5,56.22,34.79,0.0,0.0,3.3426609290679288,5.0204603137467645,2.7745628684562256,-0.06059244133745285,-0.07462334928042924,-0.06588576724240872
R1090TS220_1,67.06,46.56,0.33966914962131683,0.3325742289223004,7.407404197178689,10.796485725841652,6.4655893970622405,0.03388147575006005,0.01809867415640802,0.02341610298200736
R1090TS220_2,66.93,46.43,0.31644914595665075,0.312576703593947,7.22189827222493,11.084437273585088,6.442348953153806,0.02956989437398229,0.022721134802552737,0.02285381628756502
R1090TS220_3,67.06,46.7,0.33966914962131683,0.35411002542975745,7.040472551764388,11.080803825800576,6.283111889602106,0.025353146269175668,0.02266280738766176,0.019001184106787517
R1090TS220_4,67.06,46.56,0.33966914962131683,0.3325742289223004,3.4244655598547205,10.549028759480738,6.311228237863494,-0.05869111488297347,0.01412626943213524,0.019681439982534705
R1090TS220_5,66.67,46.03,0.2700091386273161,0.25104585642978433,3.8372059779164527,8.303584298264933,6.418286191706239,-0.04909808490232403,-0.021919651266724023,0.02227163418094026
R1090TS236_1,65.34,44.05,0.0324506395964939,0.0,4.878548890271048,5.643718455161898,3.988868436378789,-0.024894897278328554,-0.06461824163764031,-0.036506471970759465
R1090TS236_2,65.74,44.84,0.10389680471854426,0.06799158611640004,4.686942130060483,6.178693731897977,4.2327763381319095,-0.029348275999576394,-0.05603033098825477,-0.030605286590416794
R1090TS236_3,65.34,44.18,0.0324506395964939,0.0,1.4758696806845517,3.18227713962962,1.0242780404215868,-0.10398093354631925,-0.10413154067356119,-0.10823271526825905
R1090TS236_4,65.74,44.71,0.10389680471854426,0.0479940607880467,5.667738668415691,6.170934070025862,5.215580979099421,-0.006552324390225053,-0.05615489615177734,-0.006826998403260049
R1090TS236_5,65.48,44.18,0.05745679738921216,0.0,0.0,5.10119775361865,4.236532062884313,-0.1382835156894154,-0.073327278321954,-0.030514419390780475
R1090TS253_1,67.46,47.35,0.4111153147433672,0.45409765207152203,7.959777714828956,4.815162227955182,7.407595525880561,0.04671989787556959,-0.07791898123565656,0.04620729898517151
R1090TS253_2,67.2,46.43,0.3646753074140351,0.312576703593947,6.873713854873781,7.376157269580758,6.188868074153243,0.021477293290400126,-0.03680755506810671,0.016721019249818395
R1090TS253_3,67.2,47.62,0.3646753074140351,0.4956309739073313,4.89585228978714,5.47411730569048,7.817139075202386,-0.024492726754044708,-0.06734083384148934,0.056115925923866744
R1090TS253_4,65.74,44.84,0.10389680471854426,0.06799158611640004,1.8174404190346785,3.2781806128664472,7.507808688499745,-0.09604204946781535,-0.10259201072715224,0.048631888126874724
R1090TS253_5,66.93,46.96,0.31644914595665075,0.3941050760864631,5.972861856715745,7.632997156208613,5.827243067014161,0.0005394353819327073,-0.03268452715733003,0.007971748767161039
R1090TS270_1,50.0,27.78,0.0,0.0,4.34115862681821,0.0,4.02045564314826,-0.03738507435577953,-0.15521635323435498,-0.0357422410399283
R1090TS270_2,48.02,28.04,0.0,0.0,0.0,0.0,0.0,-0.1382835156894154,-0.15521635323435498,-0.13301442407759484
R1090TS270_3,56.22,34.78,0.0,0.0,0.0,0.0,1.4961595085398134,-0.1382835156894154,-0.15521635323435498,-0.09681586488785397
R1090TS270_4,65.34,44.71,0.0324506395964939,0.0479940607880467,6.3175561893646925,0.0,9.291335347446102,0.008550918925971599,-0.15521635323435498,0.09178309958651333
R1090TS270_5,65.34,44.71,0.0324506395964939,0.0479940607880467,6.3175561893646925,0.0,9.291335347446102,0.008550918925971599,-0.15521635323435498,0.09178309958651333
R1090TS291_1,60.19,39.15,0.0,0.0,0.0,1.452133982097176,0.0,-0.1382835156894154,-0.13190537526678953,-0.13301442407759484
R1090TS291_2,54.23,33.07,0.0,0.0,0.0,6.618330545240052,3.6188807036297934,-0.1382835156894154,-0.04897288023240435,-0.04545807289763092
R1090TS291_3,49.73,29.5,0.0,0.0,1.1821685914207727,5.7164304410002975,0.0,-0.11080721764974676,-0.06345100258067055,-0.13301442407759484
R1090TS291_4,64.55,43.12,0.0,0.0,9.078514886440384,18.175392495817974,7.773977208656243,0.0727219048467653,0.13655160980854464,0.055071653991634675
R1090TS291_5,71.69,52.12,1.1666585109090666,1.187853004504164,41.69905777488995,29.758691752482736,31.896759785918356,0.83089782418974,0.32249728499608415,0.6387059309254404
R1090TS294_1,65.61,44.71,0.08067680105387821,0.0479940607880467,13.174229193528582,13.761841628770082,12.923037369712942,0.16791565961539906,0.06570126935173828,0.17964965382900136
R1090TS294_2,65.48,44.31,0.05745679738921216,0.0,15.016440634367171,16.040922014490672,14.505159223440524,0.2107328609586821,0.102287144562176,0.21792801334925996
R1090TS294_3,65.48,44.44,0.05745679738921216,0.0064607389522362575,11.754420144078463,13.074574612528988,11.4950942399802,0.1349160545800249,0.05466863292084006,0.1451015434128458
R1090TS294_4,65.61,44.44,0.08067680105387821,0.0064607389522362575,11.849694819570427,13.437195436527432,10.573443139673282,0.13713045563791781,0.060489752833343076,0.12280282344594201
R1090TS294_5,65.34,44.18,0.0324506395964939,0.0,11.68057495768036,13.695348710196878,11.680753896859782,0.13319972379184972,0.06463386442976232,0.1495934522235993
R1090TS304_1,52.91,31.09,0.0,0.0,0.0,8.332442386982176,0.0,-0.1382835156894154,-0.021456394929108284,-0.13301442407759484
R1090TS304_2,56.75,35.19,0.0,0.0,0.0,0.0,0.0,-0.1382835156894154,-0.15521635323435498,-0.13301442407759484
R1090TS304_3,55.42,33.2,0.0,0.0,0.5818143305102392,12.658878337825183,0.0,-0.12476082183266445,0.04799549750751911,-0.13301442407759484
R1090TS304_4,66.0,45.24,0.1503368120478789,0.12952243328056273,9.721366371114264,9.0913494411766,9.413890157727247,0.0876632415700788,-0.009273727325525982,0.09474822966029744
R1090TS323_1,76.72,57.41,2.065094037318869,2.001598458250218,45.40455980342698,97.9298492001476,43.988168558748974,0.9170221543923526,1.4168428267145674,0.9312493219558718
R1090TS323_2,76.72,58.33,2.065094037318869,2.143119406727793,51.253406547448975,102.93088426173972,49.47199469900365,1.0529627110044626,1.4971239988192464,1.0639267564080253
R1090TS323_3,75.0,55.02,1.7578755272940465,1.633951646444346,30.04625474841188,70.64081705722904,28.823072870512206,0.5600600678184043,0.9787744150649385,0.5643401717246387
R1090TS323_4,76.32,58.07,1.9936478721968165,2.1031243560710875,53.72546144149119,107.304538693425,52.23326053151245,1.1104189127104251,1.5673338853391652,1.1307337005247187
R1090TS323_5,65.61,44.44,0.08067680105387821,0.0064607389522362575,7.387633575918443,11.207556622721778,6.935527380285885,0.033421961357512145,0.02469755878993266,0.03478593207050516
R1090TS335_1,79.1,62.03,2.490198719795077,2.7122797429963006,72.90618497940406,123.6628113349657,71.31285245879842,1.556222734913818,1.8299317845933856,1.5923514182572422
R1090TS335_2,71.3,50.92,1.096998499915066,1.003260463011676,23.48373577135018,43.235941551291496,22.64228976079098,0.40753213854224146,0.538846380187483,0.41480033859912496
R1090TS335_3,71.69,52.65,1.1666585109090666,1.26938137699668,14.178904744846221,19.877305477821672,13.741199385243041,0.19126661402368317,0.16387226789885778,0.19944452595120452
R1090TS335_4,70.5,50.92,0.9541061696709628,1.003260463011676,26.249942627850682,28.74861229352292,25.713488564018142,0.4718251036744288,0.30628256906519075,0.4891058996222138
R1090TS335_5,75.79,57.14,1.8989817034101,1.9600651364144093,44.8115317184772,69.76258556305085,43.95043966263544,0.9032388272711414,0.9646762428138879,0.9303364970389202
R1090TS340_1,59.13,38.76,0.0,0.0,9.855192722718776,0.0,8.492770046107717,0.09077367162965927,-0.15521635323435498,0.07246235660264347
R1090TS341_1,61.64,40.61,0.0,0.0,3.2404361729593028,4.7820645701617766,2.8126026615492723,-0.06296837814228487,-0.07845029499947734,-0.06496542038501513
R1090TS341_2,65.08,43.91,0.0,0.0,12.882709208601877,0.0,6.864895928784927,0.16114006935822664,-0.15521635323435498,0.03307705225974887
R1090TS341_3,66.14,45.1,0.17534296984059716,0.10798663677310562,9.421897202128743,0.0,6.5582486281629375,0.08070289412010216,-0.15521635323435498,0.02565792990108228
R1090TS349_1,64.81,43.92,0.0,0.0,5.853861031430565,7.157249480872008,5.515029487930546,-0.0022264155857135465,-0.040321662376681944,0.00041795409634481386
R1090TS349_2,65.87,44.97,0.12711680838321285,0.08798911144475229,10.829276445637074,13.663233604148004,10.277829883688488,0.11341360207674293,0.06411832348191525,0.11565066227398177
R1090TS349_3,65.61,44.45,0.08067680105387821,0.007999010131341116,1.5630700004246272,0.321978984619375,1.1231488147597233,-0.10195419895725934,-0.15004765316327637,-0.1058406042957415
R1090TS349_4,63.62,42.86,0.0,0.0,4.592332710499898,6.106622200863524,4.003632914456055,-0.03154721499023467,-0.057187288881083986,-0.036149255490474444
R1090TS349_5,62.04,42.86,0.0,0.0,5.348428771920878,6.276577206256218,4.896683397371046,-0.013973815662094304,-0.05445901625952816,-0.014542507960744267
R1090TS352_1,40.74,29.1,0.0,0.0,0.5525560822413471,4.345313289752551,0.0,-0.12544085034584676,-0.08546142455118846,-0.13301442407759484
R1090TS352_2,41.93,27.51,0.0,0.0,1.6716623176132224,1.1355865417904285,1.353886352029031,-0.09943026548994725,-0.13698688323895541,-0.1002580669041972
R1090TS352_3,36.64,24.87,0.0,0.0,1.4261408792032988,0.635845861718292,0.0,-0.10513674446920317,-0.14500917603444086,-0.13301442407759484
R1090TS352_4,43.25,29.23,0.0,0.0,6.193047255585693,8.903101916530897,5.73440832599149,0.005657046936865863,-0.012295648135565308,0.005725675505191067
R1090TS352_5,42.46,28.97,0.0,0.0,2.8255467562837264,3.338493151456089,2.5440960260667875,-0.0726113557588547,-0.10162381889667071,-0.07146175535590119
R1090TS360_1,64.81,43.52,0.0,0.0,8.110961244011119,11.913419212851768,7.667669690289722,0.050233748384409166,0.03602870831849438,0.05249961606791048
R1090TS360_2,64.15,42.86,0.0,0.0,7.725483458247904,9.839043986183707,7.315232917029016,0.041274364243969124,0.0027289468629520253,0.043972648639170275
R1090TS360_3,65.87,45.1,0.12711680838321285,0.10798663677310562,0.0,12.57214141678243,0.6263420334245424,-0.1382835156894154,0.04660311741013855,-0.11786050563472206
R1090TS360_4,64.55,43.39,0.0,0.0,5.115932839888696,12.789661828239797,4.733808331743742,-0.019377552123954853,0.05009495327479856,-0.01848315912125922
R1090TS360_5,65.08,43.39,0.0,0.0,5.760646976747658,8.532224350332864,0.0,-0.004392923109716872,-0.018249312797982174,-0.13301442407759484
R1090TS389_1,64.95,44.05,0.0,0.0,6.9652851080488425,0.0,0.0,0.023605618355338684,-0.15521635323435498,-0.13301442407759484
R1090TS389_2,59.26,37.7,0.0,0.0,6.949369696564386,0.0,0.0,0.023235707842959613,-0.15521635323435498,-0.13301442407759484
R1090TS389_3,58.2,38.36,0.0,0.0,2.4955838664197625,0.0,0.0,-0.08028044692717665,-0.15521635323435498,-0.13301442407759484
R1090TS389_4,63.09,42.73,0.0,0.0,8.44591298777842,0.0,0.0,0.05801879191157338,-0.15521635323435498,-0.13301442407759484
R1090TS389_5,63.23,41.8,0.0,0.0,12.227508013517504,0.0,2.7572493746585227,0.14591169715925859,-0.15521635323435498,-0.06630465542006633
R1090TS394_1,66.0,45.37,0.1503368120478789,0.14951995860891498,6.596879138060755,17.640334299165723,5.928318068151519,0.015043022204124411,0.1279623680531022,0.010417189504188198
R1090TS394_2,70.9,51.85,1.0255523347930156,1.1463196826683546,5.161657284045498,42.363664736389644,5.271425879184925,-0.01831481161091131,0.5248437978745002,-0.005475869122156083
R1090TS394_3,73.55,54.63,1.4988831787266081,1.573959070459287,37.208194277113506,95.49952157440977,35.907289942944,0.7265198997415214,1.3778289929802163,0.7357379735938175
R1090TS394_4,62.83,41.8,0.0,0.0,0.0,5.775201275828761,0.0,-0.1382835156894154,-0.0625075595838727,-0.13301442407759484
R1090TS394_5,61.91,40.87,0.0,0.0,0.0,4.371187885652499,0.0,-0.1382835156894154,-0.0850460619590451,-0.13301442407759484
R1090TS403_1,67.59,51.45,0.4343353184080358,1.084788835504192,16.59834922052934,22.06689167796549,16.10690134743995,0.24750002944914654,0.1990215008890009,0.2566810719311496
R1090TS403_2,63.62,46.56,0.0,0.3325742289223004,16.60813887529977,23.05372442097041,16.186840055662422,0.24772756338477117,0.21486303935133852,0.2586151344723599
R1090TS403_3,56.88,38.62,0.0,0.0,4.700160159888323,12.443619350663095,3.817491740034848,-0.029041058797493167,0.04453996408641631,-0.04065281428983668
R1090TS403_4,55.82,36.91,0.0,0.0,0.0,12.227909071677015,0.0,-0.1382835156894154,0.04107718611770583,-0.13301442407759484
R1090TS403_5,61.91,42.59,0.0,0.0,3.942404344378444,11.096081202373636,3.0683926489829467,-0.046653034601400294,0.022908053758235968,-0.058776756043137875
R1090TS423_1,68.25,47.35,0.5522214908594207,0.45409765207152203,14.92973061959739,18.06105077338408,14.496773862090004,0.2087175221769477,0.13471609228379075,0.2177251352487355
R1090TS434_1,67.06,46.83,0.33966914962131683,0.3741075507581097,11.718607963458197,13.26023636066067,11.290774452048167,0.13408369771035858,0.05764904448993432,0.14015816545422746
R1090TS470_1,67.2,46.03,0.3646753074140351,0.25104585642978433,12.89451695218187,16.35469938901998,12.358995793230088,0.16141450828693304,0.10732418491420309,0.1660030524638061
R1090TS473_1,70.11,50.79,0.8844461586769621,0.9832629376833226,14.93677887728946,25.609698884527926,14.362496861568749,0.2088813397833476,0.25589387062463487,0.21447639477457758
R1090TS473_2,62.57,41.01,0.0,0.0,6.859363863530884,8.13636177120544,6.147417741313939,0.021143766717400727,-0.024604059656048265,0.015718156708656346
